"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Sessions"
"Saudi Arabia","Sep-2024","Feature",234,1072.2999999999986,4.582478632478632,681
"Senegal","Aug-2024","Feature",19,14.050000000000004,0.7394736842105264,25
"Senegal","Dec-2024","Feature",46,51.8,1.126086956521739,64
"Senegal","Jan-2025","Feature",41,495.10000000000014,12.075609756097561,63
"Senegal","Nov-2024","Feature",58,28.916666666666675,0.49856321839080464,74
"Senegal","Oct-2024","Feature",71,326.5833333333334,4.599765258215962,132
"Senegal","Sep-2024","Feature",31,180.91666666666663,5.836021505376344,53
"Serbia","Aug-2024","Feature",22,242.90000000000003,11.040909090909091,88
"Serbia","Dec-2024","Feature",74,209.0333333333334,2.8247747747747747,221
"Serbia","Jan-2025","Feature",60,221.41666666666674,3.6902777777777778,183
"Serbia","Nov-2024","Feature",78,238.73333333333343,3.0606837606837605,236
"Serbia","Oct-2024","Feature",79,240.71666666666678,3.04704641350211,234
"Serbia","Sep-2024","Feature",59,581.3666666666666,9.85367231638418,273
"Seychelles","Aug-2024","Feature",2,0.65,0.325,3
"Seychelles","Jan-2025","Feature",1,0.13333333333333333,0.13333333333333333,1
"Seychelles","Nov-2024","Feature",1,0.16666666666666666,0.16666666666666666,1
"Seychelles","Oct-2024","Feature",2,2.9499999999999997,1.475,8
"Seychelles","Sep-2024","Feature",5,3.0500000000000003,0.61,6
"Sierra Leone","Aug-2024","Feature",2,3.3833333333333337,1.6916666666666667,4
"Sierra Leone","Dec-2024","Feature",3,1.9833333333333334,0.6611111111111111,3
"Sierra Leone","Jan-2025","Feature",2,0.08333333333333333,0.041666666666666664,4
"Sierra Leone","Nov-2024","Feature",6,1.6666666666666665,0.2777777777777778,8
"Sierra Leone","Oct-2024","Feature",5,0.85,0.16999999999999998,6
"Sierra Leone","Sep-2024","Feature",4,4.199999999999999,1.05,5
"Singapore","Aug-2024","Feature",238,5186.250000000008,21.790966386554622,2022
"Singapore","Dec-2024","Feature",212,367.73333333333335,1.7345911949685535,538
"Singapore","Jan-2025","Feature",167,3292.7500000000055,19.71706586826347,1100
"Singapore","Nov-2024","Feature",241,1173.3333333333308,4.868603042876901,786
"Singapore","Oct-2024","Feature",262,2652.066666666672,10.122391857506361,1251
"Singapore","Sep-2024","Feature",229,5195.81666666668,22.6891557496361,2167
"Sint Maarten","Aug-2024","Feature",1,0.06666666666666667,0.06666666666666667,1
"Sint Maarten","Dec-2024","Feature",1,6.85,6.85,4
"Sint Maarten","Jan-2025","Feature",5,302.6666666666667,60.53333333333334,17
"Sint Maarten","Nov-2024","Feature",6,42.033333333333346,7.0055555555555555,14
"Sint Maarten","Oct-2024","Feature",2,1.6833333333333336,0.8416666666666667,4
"Sint Maarten","Sep-2024","Feature",4,3.8,0.95,6
"Slovakia","Aug-2024","Feature",70,171.00000000000009,2.442857142857143,89
"Slovakia","Dec-2024","Feature",81,367,4.530864197530864,323
"Slovakia","Jan-2025","Feature",62,1267.0166666666655,20.43575268817204,461
"Slovakia","Nov-2024","Feature",74,1148.299999999999,15.517567567567568,481
"Slovakia","Oct-2024","Feature",78,1767.4333333333313,22.65940170940171,617
"Slovakia","Sep-2024","Feature",67,218.95000000000005,3.267910447761194,189
"Slovenia","Aug-2024","Feature",4,23.416666666666664,5.854166666666667,9
"Slovenia","Dec-2024","Feature",12,23.599999999999998,1.9666666666666668,39
"Slovenia","Jan-2025","Feature",10,90.48333333333322,9.048333333333334,115
"Slovenia","Nov-2024","Feature",11,28.183333333333334,2.562121212121212,47
"Slovenia","Oct-2024","Feature",8,9.299999999999997,1.1625,36
"Slovenia","Sep-2024","Feature",14,62.34999999999998,4.453571428571428,40
"Somalia","Dec-2024","Feature",14,61.2,4.371428571428572,26
"Somalia","Jan-2025","Feature",4,3.4999999999999996,0.875,4
"Somalia","Nov-2024","Feature",7,6.799999999999998,0.9714285714285714,14
"Somalia","Oct-2024","Feature",12,62.23333333333332,5.186111111111111,27
"Somalia","Sep-2024","Feature",14,66.08333333333333,4.720238095238095,36
"South Africa","Aug-2024","Feature",38,103.33333333333334,2.719298245614035,54
"South Africa","Dec-2024","Feature",77,60.500000000000014,0.7857142857142857,145
"South Africa","Jan-2025","Feature",95,65.50000000000001,0.6894736842105263,140
"South Africa","Nov-2024","Feature",95,156.13333333333333,1.6435087719298245,136
"South Africa","Oct-2024","Feature",89,47.49999999999998,0.5337078651685393,131
"South Africa","Sep-2024","Feature",116,73.8833333333333,0.6369252873563219,181
"South Korea","Aug-2024","Feature",145,26905.266666666528,185.5535632183908,5827
"South Korea","Dec-2024","Feature",148,1549.1999999999966,10.467567567567567,516
"South Korea","Jan-2025","Feature",115,555.6333333333328,4.83159420289855,454
"South Korea","Nov-2024","Feature",131,5798.7166666666635,44.265012722646304,1477
"South Korea","Oct-2024","Feature",178,20536.91666666661,115.37593632958801,5277
"South Korea","Sep-2024","Feature",160,11673.41666666657,72.95885416666667,3172
"South Sudan","Nov-2024","Feature",2,0.95,0.475,2
"South Sudan","Oct-2024","Feature",1,0.4166666666666667,0.4166666666666667,1
"South Sudan","Sep-2024","Feature",2,1.4833333333333334,0.7416666666666667,2
"Spain","Aug-2024","Feature",1305,21362.433333333098,16.36968071519796,3738
"Spain","Dec-2024","Feature",4449,100808.86666666825,22.658769760994982,18547
"Spain","Jan-2025","Feature",3475,51310.066666667124,14.76548681055156,13285
"Spain","Nov-2024","Feature",5527,71754.88333333444,12.982609613412942,17912
"Spain","Oct-2024","Feature",6260,55710.20000000015,8.899392971246005,18820
"Spain","Sep-2024","Feature",3807,31550.216666666183,8.287422292268628,11709
"Sri Lanka","Aug-2024","Feature",12,0.8166666666666668,0.06805555555555555,13
"Sri Lanka","Dec-2024","Feature",8,3.9833333333333334,0.4979166666666667,10
"Sri Lanka","Jan-2025","Feature",5,0.7499999999999999,0.15,6
"Sri Lanka","Nov-2024","Feature",10,13.683333333333332,1.3683333333333334,25
"Sri Lanka","Oct-2024","Feature",10,3.083333333333333,0.30833333333333335,17
"Sri Lanka","Sep-2024","Feature",7,5.6,0.7999999999999999,9
"Sudan","Aug-2024","Feature",2,1.9333333333333333,0.9666666666666667,2
"Sudan","Dec-2024","Feature",7,18.7,2.6714285714285713,10
"Sudan","Jan-2025","Feature",6,0.8833333333333334,0.14722222222222223,8
"Sudan","Nov-2024","Feature",8,4.1499999999999995,0.51875,10
"Sudan","Oct-2024","Feature",10,6.683333333333333,0.6683333333333333,11
"Sudan","Sep-2024","Feature",5,1.6,0.32,6
"Suriname","Aug-2024","Feature",32,67.83333333333333,2.1197916666666665,40
"Suriname","Dec-2024","Feature",24,17.21666666666667,0.717361111111111,35
"Suriname","Jan-2025","Feature",25,202.00000000000003,8.08,59
"Suriname","Nov-2024","Feature",16,21.250000000000004,1.328125,27
"Suriname","Oct-2024","Feature",16,23.816666666666666,1.4885416666666667,20
"Suriname","Sep-2024","Feature",22,14.866666666666667,0.6757575757575758,33
"Swaziland","Sep-2024","Feature",1,0.6333333333333333,0.6333333333333333,1
"Sweden","Aug-2024","Feature",43,88.45000000000002,2.0569767441860467,144
"Sweden","Dec-2024","Feature",120,1685.2333333333277,14.043611111111112,840
"Sweden","Jan-2025","Feature",98,1255.449999999998,12.810714285714287,593
"Sweden","Nov-2024","Feature",103,892.7999999999997,8.667961165048544,704
"Sweden","Oct-2024","Feature",126,578.1500000000013,4.588492063492064,657
"Sweden","Sep-2024","Feature",78,830.7999999999967,10.65128205128205,427
"Switzerland","Aug-2024","Feature",17,32.483333333333334,1.9107843137254903,22
"Switzerland","Dec-2024","Feature",65,645.9999999999999,9.938461538461539,245
"Switzerland","Jan-2025","Feature",74,423.9666666666667,5.729279279279279,188
"Switzerland","Nov-2024","Feature",63,343.93333333333356,5.45925925925926,157
"Switzerland","Oct-2024","Feature",68,280.01666666666677,4.1178921568627445,143
"Switzerland","Sep-2024","Feature",40,446.18333333333356,11.154583333333333,176
"Syria","Aug-2024","Feature",36,75.95,2.1097222222222225,56
"Syria","Dec-2024","Feature",39,145.16666666666666,3.722222222222222,61
"Syria","Jan-2025","Feature",33,35.85,1.0863636363636364,54
"Syria","Nov-2024","Feature",115,795.583333333333,6.918115942028986,277
"Syria","Oct-2024","Feature",116,1413.516666666666,12.185488505747127,359
"Syria","Sep-2024","Feature",110,823.8999999999999,7.49,252
"São Tomé and Príncipe","Dec-2024","Feature",1,0.38333333333333336,0.38333333333333336,1
"São Tomé and Príncipe","Oct-2024","Feature",1,0.016666666666666666,0.016666666666666666,1
"São Tomé and Príncipe","Sep-2024","Feature",3,3.5833333333333335,1.1944444444444444,13
"Taiwan","Aug-2024","Feature",21,33.21666666666666,1.581746031746032,24
"Taiwan","Dec-2024","Feature",33,46.41666666666668,1.4065656565656566,67
"Taiwan","Jan-2025","Feature",24,14.800000000000006,0.6166666666666667,36
"Taiwan","Nov-2024","Feature",21,63.30000000000001,3.0142857142857142,52
"Taiwan","Oct-2024","Feature",31,147.0833333333334,4.744623655913979,186
"Taiwan","Sep-2024","Feature",36,231.43333333333334,6.428703703703704,106
"Tajikistan","Dec-2024","Feature",3,0.85,0.2833333333333333,4
"Tajikistan","Jan-2025","Feature",2,0.13333333333333333,0.06666666666666667,2
"Tajikistan","Nov-2024","Feature",2,0.11666666666666667,0.058333333333333334,2
"Tajikistan","Oct-2024","Feature",2,0.6,0.3,2
"Tajikistan","Sep-2024","Feature",2,4.55,2.275,4
"Tanzania","Aug-2024","Feature",6,11.133333333333333,1.8555555555555554,8
"Tanzania","Dec-2024","Feature",6,2.15,0.35833333333333334,7
"Tanzania","Jan-2025","Feature",7,3,0.42857142857142855,7
"Tanzania","Nov-2024","Feature",11,5.166666666666665,0.4696969696969697,12
"Tanzania","Oct-2024","Feature",2,0.6666666666666667,0.3333333333333333,4
"Tanzania","Sep-2024","Feature",2,20.95,10.475,2
"Thailand","Aug-2024","Feature",25,10.316666666666668,0.4126666666666667,30
"Thailand","Dec-2024","Feature",32,31.783333333333324,0.9932291666666667,57
"Thailand","Jan-2025","Feature",40,61.800000000000004,1.545,74
"Thailand","Nov-2024","Feature",29,66.93333333333335,2.3080459770114943,64
"Thailand","Oct-2024","Feature",51,32.88333333333333,0.6447712418300654,72
"Thailand","Sep-2024","Feature",41,72.43333333333331,1.7666666666666668,86
"Timor-Leste","Nov-2024","Feature",1,0.13333333333333333,0.13333333333333333,1
"Timor-Leste","Oct-2024","Feature",4,19.216666666666665,4.804166666666666,6
"Timor-Leste","Sep-2024","Feature",1,1.3666666666666667,1.3666666666666667,2
"Togo","Aug-2024","Feature",5,2.25,0.45,6
"Togo","Dec-2024","Feature",15,23.183333333333334,1.5455555555555556,19
"Togo","Jan-2025","Feature",6,7.583333333333332,1.2638888888888888,10
"Togo","Nov-2024","Feature",9,6.449999999999999,0.7166666666666667,13
"Togo","Oct-2024","Feature",11,3.416666666666667,0.3106060606060606,14
"Togo","Sep-2024","Feature",10,2.8666666666666667,0.2866666666666667,12
"Trinidad and Tobago","Aug-2024","Feature",27,150.1,5.559259259259259,57
"Trinidad and Tobago","Dec-2024","Feature",181,280.0499999999997,1.5472375690607736,248
"Trinidad and Tobago","Jan-2025","Feature",151,222.20000000000013,1.471523178807947,231
"Trinidad and Tobago","Nov-2024","Feature",208,191.3333333333335,0.9198717948717949,295
"Trinidad and Tobago","Oct-2024","Feature",145,281.7333333333334,1.9429885057471266,245
"Trinidad and Tobago","Sep-2024","Feature",76,2044.3666666666663,26.89956140350877,373
"Tunisia","Aug-2024","Feature",29,19.783333333333335,0.6821839080459771,40
"Tunisia","Dec-2024","Feature",104,59.466666666666704,0.5717948717948718,182
"Tunisia","Jan-2025","Feature",99,49.70000000000002,0.502020202020202,189
"Tunisia","Nov-2024","Feature",107,48.45,0.45280373831775705,151
"Tunisia","Oct-2024","Feature",129,197.6333333333336,1.5320413436692506,196
"Tunisia","Sep-2024","Feature",69,92.56666666666653,1.3415458937198068,125
"Turkey","Aug-2024","Feature",270,211.5666666666669,0.7835802469135802,445
"Turkey","Dec-2024","Feature",662,1852.2499999999795,2.7979607250755287,2260
"Turkey","Jan-2025","Feature",568,1275.8499999999933,2.246214788732394,1852
"Turkey","Nov-2024","Feature",685,1617.166666666645,2.360827250608273,2469
"Turkey","Oct-2024","Feature",731,1848.7499999999775,2.5290697674418605,2740
"Turkey","Sep-2024","Feature",498,1017.7999999999907,2.0437751004016063,1458
"Turkmenistan","Dec-2024","Feature",1,0.016666666666666666,0.016666666666666666,1
"Turkmenistan","Jan-2025","Feature",5,1.7166666666666666,0.3433333333333333,9
"Turkmenistan","Nov-2024","Feature",4,1.5499999999999998,0.3875,7
"Turkmenistan","Oct-2024","Feature",2,1.1333333333333333,0.5666666666666667,2
"Turkmenistan","Sep-2024","Feature",1,0.13333333333333333,0.13333333333333333,1
"Turks and Caicos Islands","Aug-2024","Feature",3,0.9,0.3,6
"Turks and Caicos Islands","Dec-2024","Feature",1,2.066666666666667,2.066666666666667,2
"Turks and Caicos Islands","Jan-2025","Feature",3,4.983333333333333,1.6611111111111112,4
"Turks and Caicos Islands","Nov-2024","Feature",1,0.08333333333333333,0.08333333333333333,1
"Turks and Caicos Islands","Oct-2024","Feature",3,3.9,1.3,4
"Turks and Caicos Islands","Sep-2024","Feature",2,0.21666666666666667,0.10833333333333334,3
"U.S. Virgin Islands","Aug-2024","Feature",8,82.46666666666667,10.308333333333334,12
"U.S. Virgin Islands","Dec-2024","Feature",5,12.549999999999999,2.5100000000000002,13
"U.S. Virgin Islands","Jan-2025","Feature",11,24.766666666666666,2.2515151515151515,32
"U.S. Virgin Islands","Nov-2024","Feature",16,974.05,60.878125,229
"U.S. Virgin Islands","Oct-2024","Feature",21,1378.3333333333337,65.63492063492063,278
"U.S. Virgin Islands","Sep-2024","Feature",17,966.8333333333333,56.872549019607845,226
"Uganda","Aug-2024","Feature",3,0.6666666666666667,0.2222222222222222,3
"Uganda","Dec-2024","Feature",12,12.41666666666667,1.034722222222222,18
"Uganda","Jan-2025","Feature",5,8.883333333333333,1.7766666666666666,8
"Uganda","Nov-2024","Feature",7,0.9666666666666666,0.1380952380952381,7
"Uganda","Oct-2024","Feature",12,6.7666666666666675,0.5638888888888889,16
"Uganda","Sep-2024","Feature",11,6.366666666666666,0.5787878787878787,14
"Ukraine","Aug-2024","Feature",29,123442.63333333336,4256.642528735632,11030
"Ukraine","Dec-2024","Feature",101,15742.516666666681,155.86650165016502,616
"Ukraine","Jan-2025","Feature",75,62455.3,832.7373333333334,3659
"Ukraine","Nov-2024","Feature",71,15422.799999999996,217.2225352112676,409
"Ukraine","Oct-2024","Feature",83,37450.74999999997,451.21385542168673,1791
"Ukraine","Sep-2024","Feature",70,209415.6833333333,2991.652619047619,12008
"United Arab Emirates","Aug-2024","Feature",86,1532.1499999999965,17.815697674418605,792
"United Arab Emirates","Dec-2024","Feature",145,398.1666666666666,2.745977011494253,321
"United Arab Emirates","Jan-2025","Feature",121,124.04999999999988,1.0252066115702478,228
"United Arab Emirates","Nov-2024","Feature",106,308.36666666666645,2.9091194968553458,218
"United Arab Emirates","Oct-2024","Feature",178,443.5666666666655,2.491947565543071,372
"United Arab Emirates","Sep-2024","Feature",150,3513.58333333335,23.42388888888889,716
"United Kingdom","Aug-2024","Feature",565,51634.633333334335,91.38873156342183,9875
"United Kingdom","Dec-2024","Feature",890,29873.566666665738,33.565805243445695,14350
"United Kingdom","Jan-2025","Feature",673,29771.183333332458,44.23652798415057,13588
"United Kingdom","Nov-2024","Feature",934,35106.81666666641,37.58759814418273,14597
"United Kingdom","Oct-2024","Feature",811,11075.666666666559,13.656802301685161,4656
"United Kingdom","Sep-2024","Feature",679,24256.13333333306,35.723318605792834,5264
"United States","Aug-2024","Feature",453202,18419417.433361363,40.642842338147965,1673161
"United States","Dec-2024","Feature",36488,49093325.3662236,1345.4649574289265,9202100
"United States","Jan-2025","Feature",28814,45272465.13305568,1571.1968186761064,7832259
"United States","Nov-2024","Feature",182860,34396765.28327201,188.1043710124321,6151578
"United States","Oct-2024","Feature",480400,24857642.766717363,51.74363606716625,2580304
"United States","Sep-2024","Feature",531644,22632717.83338222,42.57119018240276,2276001
"Unknown","Aug-2024","Feature",1644,24591.26666666662,14.958191403081914,4769
"Unknown","Dec-2024","Feature",149,7827.949999999997,52.53657718120805,366
"Unknown","Jan-2025","Feature",110,3208.5500000000006,29.168636363636367,280
"Unknown","Nov-2024","Feature",245,3211.7333333333354,13.109115646258502,460
"Unknown","Oct-2024","Feature",511,6453.250000000013,12.62866927592955,839
"Unknown","Sep-2024","Feature",497,7611.98333333334,15.315861837692823,895
"Uruguay","Aug-2024","Feature",3637,29562.849999999453,8.128361286774814,8372
"Uruguay","Dec-2024","Feature",2258,35459.13333333303,15.70377915559492,6874
"Uruguay","Jan-2025","Feature",1714,24330.46666666644,14.19513807856865,4784
"Uruguay","Nov-2024","Feature",3342,47157.44999999983,14.110547576301615,9940
"Uruguay","Oct-2024","Feature",3762,58604.016666666845,15.577888534467483,11422
"Uruguay","Sep-2024","Feature",4082,49190.11666666689,12.050494038869836,11436
"Uzbekistan","Aug-2024","Feature",17,11.3,0.6647058823529413,20
"Uzbekistan","Dec-2024","Feature",73,48.91666666666671,0.6700913242009132,152
"Uzbekistan","Jan-2025","Feature",104,83.51666666666658,0.8030448717948718,215
"Uzbekistan","Nov-2024","Feature",83,103.36666666666666,1.2453815261044177,203
"Uzbekistan","Oct-2024","Feature",90,75.8166666666666,0.8424074074074074,235
"Uzbekistan","Sep-2024","Feature",39,25.98333333333336,0.6662393162393163,61
"Venezuela","Aug-2024","Feature",27773,472340.31666662643,17.007176634381114,107581
"Venezuela","Dec-2024","Feature",5440,100036.40000000194,18.389044117647057,25283
"Venezuela","Jan-2025","Feature",5072,95505.95000000065,18.830037460567823,23101
"Venezuela","Nov-2024","Feature",17587,291240.7666666527,16.560002653475106,68697
"Venezuela","Oct-2024","Feature",29220,539932.7333332815,18.478190736938167,124227
"Venezuela","Sep-2024","Feature",32212,570930.2999999886,17.724149385322242,136315
"Vietnam","Aug-2024","Feature",9,8.7,0.9666666666666666,14
"Vietnam","Dec-2024","Feature",11,6.383333333333332,0.5803030303030303,16
"Vietnam","Jan-2025","Feature",12,28.283333333333335,2.3569444444444447,20
"Vietnam","Nov-2024","Feature",14,80.36666666666666,5.74047619047619,20
"Vietnam","Oct-2024","Feature",21,15.933333333333335,0.7587301587301587,32
