"Country","Date Month","Video Type","Uniques","Time Watched Minutes","Avg Min per Unique","Video Starts","Sessions"
"Bangladesh","Jun-2024","Feature",3,53.81666666666667,17.93888888888889,7,6
"Bangladesh","Mar-2024","Feature",5,22.116666666666667,4.423333333333334,13,12
"Bangladesh","May-2024","Feature",3,90.91666666666667,30.305555555555557,3,3
"Bangladesh","Sep-2024","Feature",2,49.61666666666667,24.808333333333334,7,7
"Barbados","Apr-2024","Feature",1,0,0,1,1
"Barbados","Feb-2024","Feature",1,0,0,1,1
"Barbados","Jun-2024","Feature",1,167.76666666666668,167.76666666666668,1,1
"Barbados","Mar-2024","Feature",1,0.5833333333333334,0.5833333333333334,1,1
"Belgium","Apr-2024","Feature",4,0.4,0.1,6,5
"Belgium","Feb-2024","Feature",5,16.2,3.2399999999999998,6,5
"Belgium","Jan-2024","Feature",2,40.4,20.2,2,2
"Belgium","Jul-2024","Feature",1,0,0,2,2
"Belgium","Jun-2024","Feature",2,101,50.5,3,3
"Belgium","Mar-2024","Feature",3,5.433333333333334,1.8111111111111111,3,3
"Belize","Apr-2024","Feature",92,5884.733333333334,63.96449275362319,435,385
"Belize","Aug-2024","Feature",157,10351.633333333333,65.9339702760085,743,691
"Belize","Dec-2024","Feature",26,2559.4,98.43846153846154,158,141
"Belize","Feb-2024","Feature",102,5778.416666666667,56.65114379084967,483,447
"Belize","Jan-2024","Feature",92,7254.4,78.85217391304347,441,424
"Belize","Jan-2025","Feature",12,947.3,78.94166666666666,44,43
"Belize","Jul-2024","Feature",128,9607.5,75.05859375,584,550
"Belize","Jun-2024","Feature",119,7506.616666666667,63.08081232492997,514,480
"Belize","Mar-2024","Feature",102,6341.45,62.17107843137255,438,417
"Belize","May-2024","Feature",107,7201.233333333334,67.301246105919,439,412
"Belize","Nov-2024","Feature",91,9218.316666666668,101.30018315018316,493,475
"Belize","Oct-2024","Feature",187,11076.45,59.23235294117647,739,706
"Belize","Sep-2024","Feature",152,7077.066666666667,46.559649122807016,603,558
"Benin","Apr-2024","Feature",1,0,0,1,1
"Benin","Feb-2024","Feature",2,0,0,2,2
"Benin","Jan-2024","Feature",1,7.033333333333333,7.033333333333333,2,1
"Bermuda","Apr-2024","Feature",1,2.2,2.2,1,1
"Bolivia","Apr-2024","Feature",3468,276126.05,79.6211216839677,13822,12747
"Bolivia","Aug-2024","Feature",5918,576526.05,97.41906894221022,26076,23912
"Bolivia","Dec-2024","Feature",973,80038.41666666667,82.25942103460089,4486,4069
"Bolivia","Feb-2024","Feature",3926,311749.35,79.40635506877229,16807,15531
"Bolivia","Jan-2024","Feature",4471,395135.8333333333,88.37750689629463,19050,17633
"Bolivia","Jan-2025","Feature",811,64786.066666666666,79.88417591450883,3488,3157
"Bolivia","Jul-2024","Feature",6635,622206.3166666667,93.77638533031902,29444,27459
"Bolivia","Jun-2024","Feature",5959,530685.75,89.05617553280752,24355,22536
"Bolivia","Mar-2024","Feature",3781,318950.36666666664,84.35608745481794,17115,15653
"Bolivia","May-2024","Feature",4450,399139.4166666667,89.6942509363296,18979,17586
"Bolivia","Nov-2024","Feature",3230,280160.98333333334,86.73714654282766,11923,11092
"Bolivia","Oct-2024","Feature",6316,557482.4833333333,88.26511769052142,22807,21320
"Bolivia","Sep-2024","Feature",6546,591319.2833333333,90.33291832162135,23941,22605
"Bosnia and Herzegovina","Feb-2024","Feature",1,0.25,0.25,1,1
"Bosnia and Herzegovina","Jan-2024","Feature",1,0.2,0.2,1,1
"Botswana","Feb-2024","Feature",1,0.13333333333333333,0.13333333333333333,1,1
"Botswana","Jan-2024","Feature",1,0.65,0.65,2,2
"Botswana","Mar-2024","Feature",1,0.08333333333333333,0.08333333333333333,1,1
"Brazil","Apr-2024","Feature",596,29530.9,49.54848993288591,1972,1866
"Brazil","Aug-2024","Feature",1068,99120.78333333334,92.80972222222223,3850,3619
"Brazil","Dec-2024","Feature",98,2775.4,28.320408163265306,332,306
"Brazil","Feb-2024","Feature",552,23136.833333333332,41.914553140096615,1531,1451
"Brazil","Jan-2024","Feature",509,21926.916666666668,43.078421741977735,1374,1300
"Brazil","Jan-2025","Feature",72,2225.633333333333,30.91157407407407,230,220
"Brazil","Jul-2024","Feature",946,77410.95,81.82975687103594,3388,3228
"Brazil","Jun-2024","Feature",887,66157.15,74.58528748590754,3068,2937
"Brazil","Mar-2024","Feature",485,20620.3,42.5160824742268,1492,1352
"Brazil","May-2024","Feature",777,59317.76666666667,76.34204204204205,2836,2699
"Brazil","Nov-2024","Feature",466,35206.85,75.55118025751072,1514,1454
"Brazil","Oct-2024","Feature",974,76349.16666666667,78.387234770705,3508,3377
"Brazil","Sep-2024","Feature",906,83955.48333333334,92.66609639440766,2984,2864
"British Virgin Islands","Mar-2024","Feature",1,0.21666666666666667,0.21666666666666667,1,1
"Brunei","Jan-2024","Feature",1,0.25,0.25,1,1
"Bulgaria","Apr-2024","Feature",1,0,0,1,1
"Bulgaria","Feb-2024","Feature",4,1.6,0.4,4,4
"Bulgaria","Jan-2024","Feature",3,254.25,84.75,8,7
"Bulgaria","Mar-2024","Feature",3,16.55,5.516666666666667,3,3
"Bulgaria","May-2024","Feature",1,16.966666666666665,16.966666666666665,1,1
"Bulgaria","Oct-2024","Feature",1,27.2,27.2,3,2
"Burkina Faso","Apr-2024","Feature",3,0,0,3,3
"Burkina Faso","Aug-2024","Feature",1,41,41,3,3
"Burkina Faso","Feb-2024","Feature",8,2.4833333333333334,0.3104166666666667,10,9
"Burkina Faso","Jan-2024","Feature",1,0,0,1,1
"Burkina Faso","Jul-2024","Feature",2,0,0,2,2
"Burkina Faso","Mar-2024","Feature",1,0.35,0.35,3,3
"Burkina Faso","May-2024","Feature",1,1.1666666666666667,1.1666666666666667,1,1
"Burundi","Feb-2024","Feature",1,0,0,1,1
"Burundi","Jan-2024","Feature",1,0,0,1,1
"Burundi","Jul-2024","Feature",1,0.9166666666666666,0.9166666666666666,1,1
"Cambodia","Aug-2024","Feature",1,53.516666666666666,53.516666666666666,1,1
"Cameroon","Apr-2024","Feature",2,2.8333333333333335,1.4166666666666667,2,2
"Cameroon","Aug-2024","Feature",1,0,0,1,1
"Cameroon","Feb-2024","Feature",6,1.45,0.24166666666666667,6,6
"Cameroon","Jan-2024","Feature",3,2.933333333333333,0.9777777777777777,7,7
"Cameroon","Jun-2024","Feature",3,2.8333333333333335,0.9444444444444445,4,4
"Cameroon","Sep-2024","Feature",1,0.15,0.15,1,1
"Canada","Apr-2024","Feature",227,2875.8333333333335,12.668869309838474,422,394
"Canada","Aug-2024","Feature",153,4349.883333333333,28.430610021786492,309,297
"Canada","Dec-2024","Feature",16,562.4666666666667,35.15416666666667,36,33
"Canada","Feb-2024","Feature",234,2669.0333333333333,11.406125356125356,484,450
"Canada","Jan-2024","Feature",146,2012.2833333333333,13.782762557077625,270,256
"Canada","Jan-2025","Feature",11,5.95,0.5409090909090909,16,16
"Canada","Jul-2024","Feature",188,3675.7833333333333,19.552039007092198,340,324
"Canada","Jun-2024","Feature",185,2868.65,15.506216216216217,357,340
"Canada","Mar-2024","Feature",122,1470.85,12.056147540983606,257,233
"Canada","May-2024","Feature",210,2406.0666666666666,11.457460317460317,401,370
"Canada","Nov-2024","Feature",66,1965.8666666666666,29.785858585858584,137,128
"Canada","Oct-2024","Feature",122,4861.383333333333,39.8474043715847,283,268
"Canada","Sep-2024","Feature",107,3056.0333333333333,28.561059190031152,227,221
"Cape Verde","Apr-2024","Feature",1,0,0,1,1
"Cape Verde","Feb-2024","Feature",1,30.866666666666667,30.866666666666667,4,4
"Cape Verde","Jan-2024","Feature",1,6.15,6.15,1,1
"Cape Verde","Jun-2024","Feature",1,0.6166666666666667,0.6166666666666667,1,1
"Cape Verde","Mar-2024","Feature",1,0,0,1,1
"Cape Verde","Oct-2024","Feature",1,0,0,1,1
"Cayman Islands","Feb-2024","Feature",1,0.11666666666666667,0.11666666666666667,1,1
"Cayman Islands","Jan-2024","Feature",1,0.2,0.2,1,1
"Cayman Islands","Mar-2024","Feature",1,0.8833333333333333,0.8833333333333333,1,1
"Chad","Feb-2024","Feature",1,0,0,1,1
"Chad","Jan-2024","Feature",1,2.5,2.5,1,1
"Chad","Mar-2024","Feature",1,0,0,2,2
"Chile","Apr-2024","Feature",6058,464349.65,76.65065203037307,26910,25093
"Chile","Aug-2024","Feature",7882,662265.2,84.02248160365389,37855,35301
"Chile","Dec-2024","Feature",1640,110480.03333333334,67.36587398373985,7391,6725
"Chile","Feb-2024","Feature",5824,377717.38333333336,64.85531994047619,24885,23130
"Chile","Jan-2024","Feature",6055,429888.15,70.9972171758877,26455,24448
"Chile","Jan-2025","Feature",1229,85266.33333333333,69.37862761052345,5095,4652
"Chile","Jul-2024","Feature",7646,614895.6833333333,80.42057066875927,34821,32605
"Chile","Jun-2024","Feature",8093,686658.8333333334,84.84601919354175,38845,36237
"Chile","Mar-2024","Feature",5941,405956.4166666667,68.33132749817652,26369,24420
"Chile","May-2024","Feature",7111,598812.3833333333,84.20930717667463,35081,32630
"Chile","Nov-2024","Feature",4655,354521.23333333334,76.15923379878267,19032,17809
"Chile","Oct-2024","Feature",7691,675455.95,87.82420361461448,34116,32032
"Chile","Sep-2024","Feature",7774,651122.5833333334,83.75644241488723,36118,33885
"China","Apr-2024","Feature",4,59.46666666666667,14.866666666666667,5,5
"China","Aug-2024","Feature",2,0,0,2,2
"China","Feb-2024","Feature",8,8.666666666666666,1.0833333333333333,11,10
"China","Jan-2024","Feature",4,2.4166666666666665,0.6041666666666666,9,7
"China","Jul-2024","Feature",1,171.11666666666667,171.11666666666667,2,1
"China","Jun-2024","Feature",4,1.8833333333333333,0.4708333333333333,4,4
"China","Mar-2024","Feature",3,1.3666666666666667,0.45555555555555555,5,4
"China","May-2024","Feature",1,1.6333333333333333,1.6333333333333333,1,1
"China","Sep-2024","Feature",1,0.21666666666666667,0.21666666666666667,4,3
"Colombia","Apr-2024","Feature",84125,4163508.95,49.491934026745916,349663,320383
"Colombia","Aug-2024","Feature",140096,7864622.716666667,56.13738234258413,632865,583615
"Colombia","Dec-2024","Feature",11447,758231.3666666667,66.23843510672374,51410,46528
"Colombia","Feb-2024","Feature",87197,4026876.8333333335,46.18136900734353,369716,339296
"Colombia","Jan-2024","Feature",83434,4590311.85,55.01728132416041,364808,337229
"Colombia","Jan-2025","Feature",7941,529186.8,66.63981866263696,33285,30251
"Colombia","Jul-2024","Feature",145749,6903207.25,47.36366801830544,615941,563800
"Colombia","Jun-2024","Feature",145921,7480303.183333334,51.26269134211891,654503,601943
"Colombia","Mar-2024","Feature",82259,4481960.333333333,54.48595695709081,368148,335694
"Colombia","May-2024","Feature",107477,5459706.5,50.79883603003433,472647,433921
"Colombia","Nov-2024","Feature",61351,3417695.9166666665,55.70725687709518,255165,235414
"Colombia","Oct-2024","Feature",143112,6847295.983333333,47.845715127545795,600053,548724
"Colombia","Sep-2024","Feature",112041,6050289.65,54.000675199257415,469335,433188
"Comoros","Apr-2024","Feature",1,17.633333333333333,17.633333333333333,1,1
"Comoros","Jan-2024","Feature",1,0.3,0.3,1,1
"Congo - Brazzaville","Apr-2024","Feature",3,2.55,0.85,3,3
"Congo - Brazzaville","Aug-2024","Feature",1,0,0,1,1
"Congo - Brazzaville","Feb-2024","Feature",6,5.35,0.8916666666666666,8,8
"Congo - Brazzaville","Jan-2024","Feature",2,1.0833333333333333,0.5416666666666666,3,3
"Congo - Brazzaville","Jun-2024","Feature",3,8.566666666666666,2.8555555555555556,5,5
"Congo - Brazzaville","Mar-2024","Feature",2,1.0333333333333334,0.5166666666666667,4,4
"Congo - Brazzaville","May-2024","Feature",2,0.11666666666666667,0.058333333333333334,2,2
"Congo - Kinshasa","Apr-2024","Feature",7,22.7,3.242857142857143,11,11
"Congo - Kinshasa","Aug-2024","Feature",1,0.5,0.5,1,1
"Congo - Kinshasa","Feb-2024","Feature",26,19.1,0.7346153846153847,34,32
"Congo - Kinshasa","Jan-2024","Feature",4,1.0833333333333333,0.2708333333333333,4,4
"Congo - Kinshasa","Jul-2024","Feature",4,117.45,29.3625,11,11
"Congo - Kinshasa","Jun-2024","Feature",1,3.6,3.6,1,1
"Congo - Kinshasa","Mar-2024","Feature",6,3.433333333333333,0.5722222222222222,6,6
"Congo - Kinshasa","May-2024","Feature",1,0,0,1,1
"Congo - Kinshasa","Oct-2024","Feature",1,0,0,1,1
"Costa Rica","Apr-2024","Feature",2020,134680.1,66.67331683168317,8645,7822
"Costa Rica","Aug-2024","Feature",2874,198802.38333333333,69.17271514729761,12762,11777
"Costa Rica","Dec-2024","Feature",361,24097.733333333334,66.75272391505078,1431,1278
"Costa Rica","Feb-2024","Feature",2152,133905.6,62.22379182156134,9582,8754
"Costa Rica","Jan-2024","Feature",2287,151405.55,66.20268911237429,10276,9418
"Costa Rica","Jan-2025","Feature",246,14456.416666666666,58.76592140921409,885,799
"Costa Rica","Jul-2024","Feature",2523,169366.93333333332,67.12918483287092,11363,10561
"Costa Rica","Jun-2024","Feature",2484,183828.66666666666,74.00509930220075,11759,10821
"Costa Rica","Mar-2024","Feature",2191,154430.51666666666,70.48403316598204,10034,9146
"Costa Rica","May-2024","Feature",2370,167115.63333333333,70.51292545710267,10739,9811
"Costa Rica","Nov-2024","Feature",1702,119573.1,70.25446533490012,6158,5748
"Costa Rica","Oct-2024","Feature",2944,213029.03333333333,72.3604053442029,12044,11105
"Costa Rica","Sep-2024","Feature",2850,182111.51666666666,63.898777777777774,12274,11240
"Croatia","Feb-2024","Feature",1,0,0,1,1
"Croatia","Mar-2024","Feature",2,0.08333333333333333,0.041666666666666664,3,3
"Cuba","Apr-2024","Feature",1452,13886.916666666666,9.563992194674013,7321,5945
"Cuba","Aug-2024","Feature",1713,22881.35,13.357472270869819,9379,7620
"Cuba","Dec-2024","Feature",314,2814.766666666667,8.964225053078557,1244,1029
"Cuba","Feb-2024","Feature",1662,17536.1,10.551203369434415,8313,7073
"Cuba","Jan-2024","Feature",1866,20672.533333333333,11.078528045730618,8464,7269
"Cuba","Jan-2025","Feature",220,1780.4166666666667,8.092803030303031,748,643
"Cuba","Jul-2024","Feature",1669,19227.05,11.52010185739964,8383,6884
"Cuba","Jun-2024","Feature",1605,16727.583333333332,10.422170301142263,8053,6640
"Cuba","Mar-2024","Feature",1157,9880.25,8.539541918755402,5525,4605
"Cuba","May-2024","Feature",1539,17119.583333333332,11.123835824128221,7482,6285
"Cuba","Nov-2024","Feature",675,7796.6,11.550518518518519,3356,2654
"Cuba","Oct-2024","Feature",1346,13292.633333333333,9.875656265477959,7031,5363
"Cuba","Sep-2024","Feature",1455,17245.566666666666,11.85262313860252,7341,6150
"Curaçao","Feb-2024","Feature",11,240.35,21.849999999999998,18,17
"Curaçao","Jan-2024","Feature",8,402.4166666666667,50.302083333333336,13,12
"Curaçao","Jul-2024","Feature",1,0,0,1,1
"Curaçao","Mar-2024","Feature",4,133.43333333333334,33.358333333333334,9,6
"Curaçao","May-2024","Feature",1,0.7666666666666667,0.7666666666666667,1,1
"Czech Republic","Feb-2024","Feature",4,75.28333333333333,18.820833333333333,7,7
"Czech Republic","Jan-2024","Feature",1,0.1,0.1,2,2
"Czech Republic","Mar-2024","Feature",4,32.1,8.025,8,7
"Czech Republic","May-2024","Feature",4,1.85,0.4625,5,5
"Czech Republic","Oct-2024","Feature",1,0,0,1,1
"Côte d’Ivoire","Apr-2024","Feature",5,0,0,8,8
"Côte d’Ivoire","Aug-2024","Feature",3,11.016666666666667,3.6722222222222225,11,11
"Côte d’Ivoire","Feb-2024","Feature",12,3.1333333333333333,0.2611111111111111,14,14
"Côte d’Ivoire","Jan-2024","Feature",2,3.35,1.675,4,3
"Côte d’Ivoire","Jul-2024","Feature",4,0.26666666666666666,0.06666666666666667,6,4
"Côte d’Ivoire","Jun-2024","Feature",2,1.35,0.675,2,2
"Côte d’Ivoire","Mar-2024","Feature",2,1.4666666666666666,0.7333333333333333,3,3
"Côte d’Ivoire","May-2024","Feature",2,1.9166666666666667,0.9583333333333334,2,2
"Côte d’Ivoire","Nov-2024","Feature",1,1.6666666666666667,1.6666666666666667,1,1
"Côte d’Ivoire","Oct-2024","Feature",1,1.95,1.95,1,1
"Denmark","Apr-2024","Feature",8,10.6,1.325,28,23
"Denmark","Feb-2024","Feature",16,53.93333333333333,3.370833333333333,24,23
"Denmark","Jan-2024","Feature",1,5.583333333333333,5.583333333333333,1,1
"Denmark","Jul-2024","Feature",3,0.6833333333333333,0.22777777777777777,5,5
"Denmark","Jun-2024","Feature",2,0.9,0.45,3,3
"Denmark","Mar-2024","Feature",2,1.3833333333333333,0.6916666666666667,3,2
"Denmark","Oct-2024","Feature",1,0,0,1,1
"Djibouti","Feb-2024","Feature",1,0,0,1,1
"Djibouti","Nov-2024","Feature",1,39.31666666666667,39.31666666666667,4,4
"Dominican Republic","Apr-2024","Feature",4965,328657.8,66.19492447129909,24742,23408
"Dominican Republic","Aug-2024","Feature",6820,486344.65,71.31153225806452,35701,33420
"Dominican Republic","Dec-2024","Feature",671,55077.25,82.08233979135619,3378,3163
"Dominican Republic","Feb-2024","Feature",5065,319559.7,63.09174728529122,25017,23681
"Dominican Republic","Jan-2024","Feature",5296,351843.01666666666,66.43561492950654,26492,25085
"Dominican Republic","Jan-2025","Feature",490,34998.38333333333,71.42527210884353,2244,2105
"Dominican Republic","Jul-2024","Feature",5984,421289.26666666666,70.40261809269163,30463,28790
"Dominican Republic","Jun-2024","Feature",6241,411178.9666666667,65.88350691662662,31225,29079
"Dominican Republic","Mar-2024","Feature",4863,341979.88333333336,70.32282198916992,26088,24410
"Dominican Republic","May-2024","Feature",6426,422675.8333333333,65.77588442784521,30694,28968
"Dominican Republic","Nov-2024","Feature",3475,234047.78333333333,67.35188009592326,16259,15474
"Dominican Republic","Oct-2024","Feature",6204,408915.5833333333,65.91160272942187,31019,29353
"Dominican Republic","Sep-2024","Feature",6223,450118.13333333336,72.33137286410627,31186,29493
"Ecuador","Apr-2024","Feature",7948,631079.2833333333,79.40101702734441,31922,29822
"Ecuador","Aug-2024","Feature",11759,1081094.8166666667,91.93764917651728,51073,47638
"Ecuador","Dec-2024","Feature",1684,117928.78333333334,70.02896872525733,6522,5965
"Ecuador","Feb-2024","Feature",9167,768271.5166666667,83.80839060397804,41143,38247
"Ecuador","Jan-2024","Feature",10103,914459.4,90.51364941106603,45312,42109
"Ecuador","Jan-2025","Feature",1443,112924.35,78.25665280665281,5707,5212
"Ecuador","Jul-2024","Feature",10518,973274.8666666667,92.53421436267985,44200,41269
"Ecuador","Jun-2024","Feature",9751,905775.5666666667,92.89053088572112,42931,40055
"Ecuador","Mar-2024","Feature",8778,728884.0833333334,83.0353250550619,38041,35099
"Ecuador","May-2024","Feature",10047,825056.0333333333,82.1196410205368,42731,39864
"Ecuador","Nov-2024","Feature",4987,295066.2,59.1670743934229,15474,14551
"Ecuador","Oct-2024","Feature",8658,592426.3333333334,68.42530992530993,31646,29561
"Ecuador","Sep-2024","Feature",10023,886680.3666666667,88.4645681598989,41700,38934
"Egypt","Apr-2024","Feature",4,108.16666666666667,27.041666666666668,10,6
"Egypt","Aug-2024","Feature",2,0,0,3,3
"Egypt","Feb-2024","Feature",46,234.83333333333334,5.105072463768116,76,68
"Egypt","Jan-2024","Feature",14,116.03333333333333,8.288095238095238,23,20
"Egypt","Jul-2024","Feature",3,1.8166666666666667,0.6055555555555555,3,3
"Egypt","Jun-2024","Feature",2,2.4833333333333334,1.2416666666666667,3,3
"Egypt","Mar-2024","Feature",7,109.23333333333333,15.604761904761904,12,10
"Egypt","May-2024","Feature",6,139.11666666666667,23.186111111111114,8,6
"Egypt","Nov-2024","Feature",1,0.6,0.6,1,1
"Egypt","Oct-2024","Feature",3,183.8,61.26666666666667,6,6
"Egypt","Sep-2024","Feature",5,83.56666666666666,16.71333333333333,8,8
